filepath,status,reason,score,matched_groups,matched_group_count
./PDF-files/Verfahrenstechnik/1595_12.08.2023 Biotechnologie.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1533_09.08.2023 Pharmaverfahrenstechnik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1769_20.08.2023 Weinbau und Oenologie.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1637_13.08.2023 Chemieingenieurwesen_ molekulare und strukturelle Produktgestaltung.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1610_13.08.2023 Chemical Biotechnology.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1679_16.08.2023 Life Science Engineering.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
"./PDF-files/Verfahrenstechnik/1967_10.09.2023 Elektromobilität, Autonomes Fahren und Mobile Robotik - International.pdf",scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1775_20.08.2023 Wirtschaftsingenieurwesen.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1730_18.08.2023 Prozessautomatisierungstechnik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1581_11.08.2023 Angewandte Polymerchemie.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1763_20.08.2023  Verfahrens- und Prozesstechnik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1710_17.08.2023 Molekulare Biotechnologie.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1541_09.08.2023 Umweltverfahrenstechnik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1544_09.08.2023 Verfahrenstechnik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1606_13.08.2023 Bio- und Pharmatechnik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1747_19.08.2023 Technologie Nachwachsender Rohstoffe.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1566_10.08.2023 Verfahrenstechnik und Naturstofftechnik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1535_09.08.2023 Rechnergestützte Verfahrenstechnik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1760_20.08.2023 Umwelt- und Ressourcentechnologie.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/2285_26.09.2023 Elektromobilität.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1588_11.08.2023 Bioengineering.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1552_10.08.2023 Verfahrenstechnik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1549_09.08.2023 Verfahrenstechnik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1605_13.08.2023 Bio- und Pharmatechnik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1634_13.08.2023 Chemieingenieurwesen_Campus Burghausen.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1594_12.08.2023 Biotechnologie.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1740_19.08.2023 Sales Engineering and Product Management.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1745_19.08.2023 Technologie biogener Rohstoffe.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1580_11.08.2023 Angewandte Pharmazie.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1515_08.08.2023 Bioverfahrenstechnik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1609_13.08.2023 Chemical and Energy Engineering.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1598_12.08.2023 Biotechnologie.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1623_13.08.2023 Chemieingenieurwesen.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1706_17.08.2023 Milch- und Verpackungswirtschaft.pdf,scanned,,0.8,assessment;content;credits_workload;modul_title,4
./PDF-files/Verfahrenstechnik/1521_08.08.2023 Chemieingenieurwesen_Verfahrenstechnik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1680_16.08.2023 Life Science Engineering.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1654_14.08.2023 Computational Engineering and Design.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1715_18.08.2023 Nachhaltige Verfahrens- und Umwelttechnik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1567_10.08.2023 Verfahrenstechnik und Umwelttechnik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1565_10.08.2023 Verfahrenstechnik und Naturstofftechnik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1585_11.08.2023 Betriebswirtschaft_Nachhaltigkeit und Ressourceneffizienz.pdf,scanned,,0.8,assessment;content;credits_workload;modul_title,4
./PDF-files/Verfahrenstechnik/1620_13.08.2023 Chemieingenieurwesen.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1513_08.08.2023 Bio- und Prozess-Ingenieurwesen  Verfahrenstechnik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1729_18.08.2023 Process Safety and Environmental Engineering.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1725_18.08.2023 Physical Engineering_Technik-Entwicklung.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1630_13.08.2023 Chemieingenieurwesen.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1638_13.08.2023 Chemieingenieurwesen_molekulare und strukturelle Produktgestaltung.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1732_18.08.2023 Prozessingenieurwesen.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1591_11.08.2023 Bioingenieurwesen.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
"./PDF-files/Verfahrenstechnik/1558_10.08.2023 Verfahrenstechnik, Dual (Ausbildung oder Trainee).pdf",scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1536_09.08.2023 Umwelt- und Verfahrenstechnik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1714_18.08.2023 Nachhaltige Verfahrens- und Umwelttechnik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/2284_26.09.2023 Elektromobilität.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1603_12.08.2023 Bio- und Chemieingenieurwissenschaften.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
"./PDF-files/Verfahrenstechnik/1635_13.08.2023 Chemieingenieurwesen, Dual.pdf",scanned,,0.8,assessment;content;credits_workload;modul_title,4
./PDF-files/Verfahrenstechnik/1516_08.08.2023 Bioverfahrenstechnik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1657_14.08.2023 Engineering.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1774_20.08.2023 Wirtschaftsingenieurwesen.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1673_16.08.2023 Lebensmitteltechnologie.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1619_13.08.2023 Chemie-Energie-Umwelt.pdf,scanned,,0.8,assessment;content;credits_workload;modul_title,4
./PDF-files/Verfahrenstechnik/1664_16.08.2023 Green Engineering.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1596_12.08.2023 Biotechnologie.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1672_16.08.2023 Lebensmitteltechnologie.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1756_20.08.2023 Umwelt- und Gefahrstoffanalytik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1773_20.08.2023 Wirtschaftsingenieurwesen.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1528_08.08.2023 Green Engineering - Nachhaltige Energie- und Verfahrenstechnik für die Bioökonomie.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1757_20.08.2023 Umwelt- und Georessourcenmanagement.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1561_10.08.2023 Verfahrenstechnik und Chemieingenieurwesen.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1655_14.08.2023 Computational Engineering Science_Informationstechnik im Maschinenwesen.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1514_08.08.2023 Bio- und Prozessverfahrenstechnik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1671_16.08.2023 Lebensmittelsicherheit.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1611_13.08.2023 Chemical Engineering.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1704_17.08.2023 Mathematikingenieur_in.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1543_09.08.2023 Verfahrenstechnik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1682_16.08.2023 Life Science Engineering (berufsbegleitendes Verbundstudium).pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1723_18.08.2023 Pharmazeutische Bioprozesstechnik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1707_17.08.2023 Milchwirtschaftliche Lebensmitteltechnologie.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1522_08.08.2023 Chemieingenieurwesen_Verfahrenstechnik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1762_20.08.2023 Verfahrens- und Prozesstechnik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1562_10.08.2023 Verfahrenstechnik und Chemieingenieurwesen.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1721_18.08.2023 Pharma- und Chemietechnik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1556_10.08.2023 Verfahrenstechnik_Chemieingenieurwesen.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1709_17.08.2023 Molekulare Biotechnologie.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1554_10.08.2023 Verfahrenstechnik.pdf,scanned,,0.8,assessment;content;learning_outcomes;modul_title,4
./PDF-files/Verfahrenstechnik/1529_09.08.2023 Green Engineering - Verfahrenstechnik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Verfahrenstechnik/1663_14.08.2023 Getränketechnologie.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Bauingenieurwesen/763_26.06.2023 Bau-Projektmanagement Bauingenieurwesen.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Bauingenieurwesen/705_22.06.2023 Bauingenieurwesen.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Bauingenieurwesen/884_05.07.2023 Projektmanagement Bau.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Bauingenieurwesen/694_22.06.2023 Bauingenieurwesen.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Bauingenieurwesen/685_22.06.2023 Bauingenieurwesen.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Bauingenieurwesen/607_16.06.2023 Bauingenieurwesen.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Bauingenieurwesen/715_24.06.2023 Bauingenieurwesen.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Bauingenieurwesen/878_05.07.2023 Natural Hazards and Risks in Structural Engineering.pdf,scanned,,0.8,assessment;content;credits_workload;modul_title,4
./PDF-files/Bauingenieurwesen/717_24.06.2023 Bauingenieurwesen.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Bauingenieurwesen/608_16.06.2023 Bauingenieurwesen.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Bauingenieurwesen/615_18.06.2023 Bauingenieurwesen.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Bauingenieurwesen/804_28.06.2023 Geoenvironmental Engineering (Geoumwelttechnik).pdf,scanned,,0.8,assessment;content;credits_workload;modul_title,4
./PDF-files/Bauingenieurwesen/769_27.06.2023 Baustellenmanagement.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Bauingenieurwesen/621_18.06.2023 Bauingenieurwesen.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Bauingenieurwesen/920_06.07.2023 Urbane Infrastrukturplanung - Verkehr und Wasser.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Bauingenieurwesen/611_18.06.2023 Bauingenieurwesen.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Bauingenieurwesen/592_16.06.2023 Bahningenieuerwesen.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Bauingenieurwesen/861_04.07.2023 Konstruktiver Ingenieurbau und digitale Bauprozesse.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Bauingenieurwesen/889_05.07.2023 Ressourceneffizientes Planen und Bauen - Bauingenieurwesen.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Bauingenieurwesen/648_20.06.2023 Bauingenieurwesen.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Bauingenieurwesen/700_22.06.2023 Bauingenieurwesen.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Bauingenieurwesen/680_21.06.2023 Bauingenieurwesen.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Bauingenieurwesen/725_24.06.2023 Bauingenieurwesen  Bauen im Bestand.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Bauingenieurwesen/609_16.06.2023 Bauingenieurwesen.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
